"","PLOT_ID","INVENTORY_ID","Province","Study_Area","Class","Subclass","X_UTM","Y_UTM","Huso","Deadwood","YEAR","AGE","ID_SP1","ID_SP2","ID_SP3","N","N_sp_1","N_sp_2","N_sp_3","dbh_mean","dg","Do","G","G_sp_1","G_sp_2","G_sp_3","h_mean","Ho","Canopy_cover","FccTot","slenderness","dominant_slenderness","SDI","S","S_staggered","MARTONNE","MARTONNE_2020","MARTONNE_2040","MARTONNE_2060","MARTONNE_2080"
"17","24_1291_A_1","IFN4",24,1291,"A","1",334897,4720808,30,0,2019,39,25,21,NA,406.729299012621,392.582192960009,14.1471060526129,NA,24.955652173913,25.1952298797938,29.50625,20.2783208333333,19.6620958333333,0.616225,NA,15.1539130434783,16.1,85,85,60.7233701522701,54.5647108663419,411.83917593351,30.797920590437,57.3213891034026,25.4633188799479,25.4382023494091,24.38290854351,23.5167205920025,22.5332153060984
"18","24_1291_A_1","IFN4",24,1291,"A","1",334897,4720808,30,0,2019,54,25,21,NA,406.729299012621,392.582192960009,14.1471060526129,NA,24.955652173913,25.1952298797938,29.50625,20.2783208333333,19.6620958333333,0.616225,NA,15.1539130434783,16.1,85,85,60.7233701522701,54.5647108663419,411.83917593351,30.797920590437,57.3213891034026,25.4633188799479,25.4382023494091,24.38290854351,23.5167205920025,22.5332153060984
"19","24_1291_A_1","IFN4",24,1291,"A","1",334897,4720808,30,0,2019,49,25,21,NA,406.729299012621,392.582192960009,14.1471060526129,NA,24.955652173913,25.1952298797938,29.50625,20.2783208333333,19.6620958333333,0.616225,NA,15.1539130434783,16.1,85,85,60.7233701522701,54.5647108663419,411.83917593351,30.797920590437,57.3213891034026,25.4633188799479,25.4382023494091,24.38290854351,23.5167205920025,22.5332153060984
"23","24_691_A_1","IFN4",24,691,"A","1",271933,4741844,30,0,2019,69,25,21,626,558.81068907821,449.17061717046,95.4929658551372,14.1471060526129,23.1965189873418,23.8641517205572,32.4875,24.9946229166667,20.9191826388889,2.5951625,1.48027777777778,15.5746834556962,16.550000125,85,90,67.1423305548356,50.9426706425548,518.624851228386,25.5605177275467,47.5734839968406,46.5521517790049,41.7495988202428,39.9292037129965,38.5796989649204,37.1129308096471
"24","24_691_A_1","IFN4",24,691,"A","1",271933,4741844,30,0,2019,54,25,21,626,558.81068907821,449.17061717046,95.4929658551372,14.1471060526129,23.1965189873418,23.8641517205572,32.4875,24.9946229166667,20.9191826388889,2.5951625,1.48027777777778,15.5746834556962,16.550000125,85,90,67.1423305548356,50.9426706425548,518.624851228386,25.5605177275467,47.5734839968406,46.5521517790049,41.7495988202428,39.9292037129965,38.5796989649204,37.1129308096471
"27","24_735_A_1","IFN4",24,735,"A","1",276856,4736894,30,0,2019,64,21,25,NA,1252.01888565624,1188.35690841949,63.6619772367581,NA,16.3956214689266,16.8419889504746,23.1433333333333,27.8925048611111,26.8806736111111,1.01183125,NA,9.91949152259887,11.8400000266667,70,90,60.5008571428571,51.159441278986,664.168903211752,23.8694744349136,44.4260977866879,41.9110235166465,40.4918362769833,38.7754295891413,37.5276110769904,36.0688337095567
"28","24_735_A_1","IFN4",24,735,"A","1",276856,4736894,30,0,2019,54,21,25,NA,1252.01888565624,1188.35690841949,63.6619772367581,NA,16.3956214689266,16.8419889504746,23.1433333333333,27.8925048611111,26.8806736111111,1.01183125,NA,9.91949152259887,11.8400000266667,70,90,60.5008571428571,51.159441278986,664.168903211752,23.8694744349136,44.4260977866879,41.9110235166465,40.4918362769833,38.7754295891413,37.5276110769904,36.0688337095567
"36","24_751_A_1","IFN4",24,751,"A","1",278868,4732797,30,0,2019,64,21,25,626,311.236333157484,113.176848420903,141.471060526129,56.5884242104517,30.6590909090909,31.0890473259694,36.13125,23.6262611111111,9.09757777777778,8.88731666666667,5.64136666666667,14.5,14.95,70,95,47.2942920681987,41.3769244075419,441.602451389581,37.9152271625735,70.5681892629017,35.3938473354851,35.35609750238,33.7349397759559,32.6392797381422,31.2888888530574
"37","24_751_A_1","IFN4",24,751,"A","1",278868,4732797,30,0,2019,49,21,25,626,311.236333157484,113.176848420903,141.471060526129,56.5884242104517,30.6590909090909,31.0890473259694,36.13125,23.6262611111111,9.09757777777778,8.88731666666667,5.64136666666667,14.5,14.95,70,95,47.2942920681987,41.3769244075419,441.602451389581,37.9152271625735,70.5681892629017,35.3938473354851,35.35609750238,33.7349397759559,32.6392797381422,31.2888888530574
"38","24_751_A_1","IFN4",24,751,"A","1",278868,4732797,30,0,2019,59,21,25,626,311.236333157484,113.176848420903,141.471060526129,56.5884242104517,30.6590909090909,31.0890473259694,36.13125,23.6262611111111,9.09757777777778,8.88731666666667,5.64136666666667,14.5,14.95,70,95,47.2942920681987,41.3769244075419,441.602451389581,37.9152271625735,70.5681892629017,35.3938473354851,35.35609750238,33.7349397759559,32.6392797381422,31.2888888530574
"45","24_832_A_1","IFN4",24,832,"A","1",313899,4735822,30,0,2019,49,21,25,NA,887.730904801461,859.436692696235,28.2942121052258,NA,17.5954183266932,18.412553367579,26.95625,23.6373756944444,22.0338979166667,1.60347777777778,NA,10.3725099314741,12.475,85,90,58.9500615381132,46.2786923255275,543.369960479332,26.9041190486744,50.0742078331155,32.7070789904789,31.9683793901542,30.4761904615978,29.3626707981034,28.3595506187762
