"","INVENTORY_ID","PLOT_ID","TREE_ID","species","dead","expan","dbh","g","height","slenderness","bearing","distance"
"180326","IFN4","9_1357_A_1","IFN4_9_1357_A_1_23",43,0,31.8309886183791,13.1,134.782178820636,5.9000001,45.0381687022901,275,8.5
"180327","IFN4","9_1357_A_1","IFN4_9_1357_A_1_24",43,0,31.8309886183791,18,254.469004940773,14.6,81.1111111111111,281,8.1999998
"180328","IFN4","9_1357_A_1","IFN4_9_1357_A_1_25",43,0,14.1471060526129,34.35,926.708964451326,18,52.4017467248908,283,10.7
"180329","IFN4","9_1357_A_1","IFN4_9_1357_A_1_26",43,0,14.1471060526129,22.9,411.870650867256,17.299999,75.5458471615721,285,8.8000002
"180330","IFN4","9_1357_A_1","IFN4_9_1357_A_1_27",43,0,14.1471060526129,33,855.298599939821,18.1,54.8484848484849,303,12.4
"180331","IFN4","9_1357_A_1","IFN4_9_1357_A_1_28",21,0,14.1471060526129,26.5,551.545860245858,18.299999,69.0566,323,9.8000002
"180332","IFN4","9_1357_A_1","IFN4_9_1357_A_1_29",21,0,14.1471060526129,28.05,617.953238456521,14.8,52.7629233511586,324,4.9000001
"180333","IFN4","9_1357_A_1","IFN4_9_1357_A_1_30",43,0,14.1471060526129,28.25,626.796821776376,17.4,61.5929203539823,335,11.2
"180334","IFN4","9_1357_A_1","IFN4_9_1357_A_1_31",43,0,14.1471060526129,30.65,737.820706154239,15.8,51.5497553017945,336,12
"180335","IFN4","9_1357_A_1","IFN4_9_1357_A_1_32",21,0,14.1471060526129,29.2,669.6618900392,16.5,56.5068493150685,338,1.8
"180336","IFN4","9_1357_A_1","IFN4_9_1357_A_1_33",21,0,5.09295817894065,44.4,1548.30252339519,18.200001,40.9909932432432,370,9.8000002
"180337","IFN4","9_1357_A_1","IFN4_9_1357_A_1_34",43,0,31.8309886183791,20.35,325.25105092156,14.3,70.2702702702703,397,4.9000001
"181029","IFN4","9_1389_A_1","IFN4_9_1389_A_1_1",21,0,14.1471060526129,32.35,821.936849454106,13.9,42.967542503864,1,9.6000004
"181030","IFN4","9_1389_A_1","IFN4_9_1389_A_1_2",21,0,14.1471060526129,32.45,827.026229552922,13.7,42.2187981510015,4,13.7
"181031","IFN4","9_1389_A_1","IFN4_9_1389_A_1_3",21,0,14.1471060526129,33.15,863.091713216132,14.8,44.6455505279035,12,5.6999998
"181034","IFN4","9_1389_A_1","IFN4_9_1389_A_1_6",21,0,31.8309886183791,12.5,122.718463030851,11.5,92,27,10
"181035","IFN4","9_1389_A_1","IFN4_9_1389_A_1_7",71,0,14.1471060526129,30.4,725.833566685386,16.4,53.9473684210526,28,13.7
"181036","IFN4","9_1389_A_1","IFN4_9_1389_A_1_8",21,0,31.8309886183791,19.45,297.118088708663,12.4,63.7532133676093,38,1.1
"181039","IFN4","9_1389_A_1","IFN4_9_1389_A_1_11",43,0,31.8309886183791,16.8,221.670777637296,11.4,67.8571428571429,52,7.5
"181040","IFN4","9_1389_A_1","IFN4_9_1389_A_1_12",43,0,31.8309886183791,17.6,243.284935093994,12.5,71.0227272727273,54,7
"181041","IFN4","9_1389_A_1","IFN4_9_1389_A_1_13",43,0,31.8309886183791,14.95,175.538453014738,12.7,84.9498327759197,78,4.9000001
"181042","IFN4","9_1389_A_1","IFN4_9_1389_A_1_14",21,0,14.1471060526129,27.3,585.349397198484,14.1,51.6483516483516,79,8.1999998
"181043","IFN4","9_1389_A_1","IFN4_9_1389_A_1_15",43,0,31.8309886183791,13.6,145.267244301992,15.7,115.441176470588,79,5.9000001
"181044","IFN4","9_1389_A_1","IFN4_9_1389_A_1_16",43,0,127.323954473516,11.3,100.28749148422,12.7,112.389380530973,88,4
"181045","IFN4","9_1389_A_1","IFN4_9_1389_A_1_17",43,0,31.8309886183791,17.4,237.787147950211,11.7,67.2413793103448,104,5
"181046","IFN4","9_1389_A_1","IFN4_9_1389_A_1_18",21,0,14.1471060526129,31.85,796.725568409048,14,43.956043956044,107,9
"181049","IFN4","9_1389_A_1","IFN4_9_1389_A_1_21",43,0,127.323954473516,9.7,73.8981131940659,4,41.2371134020619,120,4.5
"181050","IFN4","9_1389_A_1","IFN4_9_1389_A_1_22",43,0,31.8309886183791,17.6,243.284935093994,10.4,59.0909090909091,126,2.5999999
"181051","IFN4","9_1389_A_1","IFN4_9_1389_A_1_23",21,0,14.1471060526129,29.35,676.559649409239,15.8,53.8330494037479,129,7.5999999
"181052","IFN4","9_1389_A_1","IFN4_9_1389_A_1_24",43,0,127.323954473516,11.25,99.4019550549895,4,35.5555555555556,130,2
"181055","IFN4","9_1389_A_1","IFN4_9_1389_A_1_27",21,0,14.1471060526129,28.65,644.672483975302,15.6,54.4502617801047,150,11.7
"181059","IFN4","9_1389_A_1","IFN4_9_1389_A_1_31",43,0,31.8309886183791,17.7,246.057390610787,11.7,66.1016949152542,168,8.3999996
"181061","IFN4","9_1389_A_1","IFN4_9_1389_A_1_33",43,0,31.8309886183791,13.75,148.48934026733,8.8000002,64.0000014545455,171,9
"181063","IFN4","9_1389_A_1","IFN4_9_1389_A_1_35",43,0,31.8309886183791,15.2,181.458391671346,11.9,78.2894736842105,175,8.6000004
"181064","IFN4","9_1389_A_1","IFN4_9_1389_A_1_36",43,0,31.8309886183791,13.7,147.411381288067,8.6999998,63.5036481751825,178,9.8999996
"181065","IFN4","9_1389_A_1","IFN4_9_1389_A_1_37",21,0,14.1471060526129,36.55,1049.21536997806,17.6,48.1532147742818,193,12.3
"181072","IFN4","9_1389_A_1","IFN4_9_1389_A_1_44",21,0,14.1471060526129,31.05,757.204332826888,16.4,52.8180354267311,211,5.4000001
"181073","IFN4","9_1389_A_1","IFN4_9_1389_A_1_45",21,0,14.1471060526129,39.6,1231.62998391334,15,37.8787878787879,240,13.7
"181075","IFN4","9_1389_A_1","IFN4_9_1389_A_1_47",43,0,31.8309886183791,15.6,191.134497044403,8.8000002,56.4102576923077,254,6.6999998
"181079","IFN4","9_1389_A_1","IFN4_9_1389_A_1_51",21,0,14.1471060526129,35.35,981.451216440128,16.5,46.6760961810467,282,0.89999998
"181080","IFN4","9_1389_A_1","IFN4_9_1389_A_1_52",21,0,31.8309886183791,22.35,392.324054075702,12.1,54.1387024608501,297,7.6999998
"181084","IFN4","9_1389_A_1","IFN4_9_1389_A_1_56",43,0,31.8309886183791,14.35,161.731153302211,7.5,52.2648083623693,313,4.8000002
"181085","IFN4","9_1389_A_1","IFN4_9_1389_A_1_57",21,0,14.1471060526129,27.65,600.454567376026,14.1,50.994575045208,317,8.1999998
"181086","IFN4","9_1389_A_1","IFN4_9_1389_A_1_58",21,0,14.1471060526129,30.75,742.6430508775,13.6,44.2276422764228,328,9.1999998
"181087","IFN4","9_1389_A_1","IFN4_9_1389_A_1_59",21,0,14.1471060526129,28.65,644.672483975302,13,45.3752181500873,333,11.6
"181088","IFN4","9_1389_A_1","IFN4_9_1389_A_1_60",43,0,31.8309886183791,13.85,150.657039198307,10.8,77.9783393501805,341,5.9000001
"181089","IFN4","9_1389_A_1","IFN4_9_1389_A_1_61",21,0,14.1471060526129,23.45,431.892413547665,14.6,62.2601279317697,342,10.7
"181090","IFN4","9_1389_A_1","IFN4_9_1389_A_1_62",21,0,14.1471060526129,32.75,842.388617628976,13.8,42.1374045801527,345,13.8
"181091","IFN4","9_1389_A_1","IFN4_9_1389_A_1_63",43,0,127.323954473516,10.75,90.7625752576176,15.6,145.116279069767,350,4.5999999
"181092","IFN4","9_1389_A_1","IFN4_9_1389_A_1_64",21,0,14.1471060526129,33.6,886.683110549183,14.3,42.5595238095238,354,13.1
"181094","IFN4","9_1389_A_1","IFN4_9_1389_A_1_66",21,0,31.8309886183791,19.7,304.805173232916,13.1,66.497461928934,387,4.0999999
"181095","IFN4","9_1389_A_1","IFN4_9_1389_A_1_67",21,0,14.1471060526129,32.8,844.962760109511,13.4,40.8536585365854,392,6.9000001
"181097","IFN4","9_1390_A_1","IFN4_9_1390_A_1_2",43,0,31.8309886183791,13.75,148.48934026733,9.3000002,67.6363650909091,6,8
"181098","IFN4","9_1390_A_1","IFN4_9_1390_A_1_3",43,0,31.8309886183791,16.55,215.12252044997,7.1999998,43.5045305135952,6,6.8000002
"181099","IFN4","9_1390_A_1","IFN4_9_1390_A_1_4",21,0,31.8309886183791,18.65,273.179152688309,14.4,77.2117962466488,38,1.3
"181100","IFN4","9_1390_A_1","IFN4_9_1390_A_1_5",43,0,31.8309886183791,12.9,130.698108370969,7.5,58.1395348837209,43,5.6999998
"181101","IFN4","9_1390_A_1","IFN4_9_1390_A_1_6",21,0,14.1471060526129,24.6,475.2915525616,10.2,41.4634146341463,67,12.7
"181103","IFN4","9_1390_A_1","IFN4_9_1390_A_1_8",21,0,14.1471060526129,24.75,481.105462466149,16,64.6464646464647,101,14.1
"181104","IFN4","9_1390_A_1","IFN4_9_1390_A_1_9",43,0,127.323954473516,9.3,67.9290871522453,6.6999998,72.0430086021505,102,4.9000001
"181105","IFN4","9_1390_A_1","IFN4_9_1390_A_1_10",21,0,14.1471060526129,25.7,518.747632942381,10.5,40.8560311284047,126,11.7
"181106","IFN4","9_1390_A_1","IFN4_9_1390_A_1_11",43,0,127.323954473516,7.9,49.0166993776348,5.4000001,68.3544316455696,130,3.4000001
"181107","IFN4","9_1390_A_1","IFN4_9_1390_A_1_12",43,0,31.8309886183791,13.15,135.813013910095,6.6999998,50.9505688212928,136,6.5
"181109","IFN4","9_1390_A_1","IFN4_9_1390_A_1_14",21,0,14.1471060526129,26.55,553.62912887427,9.5,35.7815442561205,158,14.8
"181110","IFN4","9_1390_A_1","IFN4_9_1390_A_1_15",43,0,31.8309886183791,14.45,163.993100012796,10.4,71.9723183391004,168,9.8999996
"181116","IFN4","9_1390_A_1","IFN4_9_1390_A_1_21",21,0,14.1471060526129,26.9,568.321965016027,15.1,56.1338289962825,192,13.4
"181118","IFN4","9_1390_A_1","IFN4_9_1390_A_1_23",21,0,31.8309886183791,19.8,307.907495978336,14.6,73.7373737373737,199,8
"181122","IFN4","9_1390_A_1","IFN4_9_1390_A_1_27",21,0,14.1471060526129,26.85,566.211207451897,16.200001,60.335199255121,227,12.8
"181123","IFN4","9_1390_A_1","IFN4_9_1390_A_1_28",21,0,14.1471060526129,28.7,646.924613208844,15.5,54.006968641115,238,10.9
"181124","IFN4","9_1390_A_1","IFN4_9_1390_A_1_29",21,0,31.8309886183791,21.5,363.05030103047,14.2,66.046511627907,241,0.89999998
"181125","IFN4","9_1390_A_1","IFN4_9_1390_A_1_30",43,0,14.1471060526129,25.8,522.792433483878,15.2,58.9147286821705,247,14.8
"181126","IFN4","9_1390_A_1","IFN4_9_1390_A_1_31",43,0,31.8309886183791,14.25,159.484914554894,8.1000004,56.8421080701754,253,5.6999998
"181129","IFN4","9_1390_A_1","IFN4_9_1390_A_1_34",43,0,31.8309886183791,16.2,206.119894002026,10.2,62.962962962963,266,4.3000002
"181132","IFN4","9_1390_A_1","IFN4_9_1390_A_1_37",21,0,14.1471060526129,24.1,456.167107282872,14.6,60.5809128630705,291,9.8000002
"181133","IFN4","9_1390_A_1","IFN4_9_1390_A_1_38",21,0,14.1471060526129,25.95,528.88908672725,15.9,61.271676300578,305,13.6
"181134","IFN4","9_1390_A_1","IFN4_9_1390_A_1_39",43,0,31.8309886183791,17.05,228.317209595047,7,41.0557184750733,321,9.3000002
"181136","IFN4","9_1390_A_1","IFN4_9_1390_A_1_41",21,0,14.1471060526129,24.9,486.954715288052,15.6,62.6506024096386,359,9.1999998
"181137","IFN4","9_1390_A_1","IFN4_9_1390_A_1_42",21,0,31.8309886183791,21.5,363.05030103047,14.5,67.4418604651163,360,5.0999999
"181138","IFN4","9_1390_A_1","IFN4_9_1390_A_1_43",21,0,31.8309886183791,17.55,241.904597821823,15.1,86.039886039886,360,4.9000001
"181139","IFN4","9_1390_A_1","IFN4_9_1390_A_1_44",21,0,31.8309886183791,21.9,376.68481314705,16.299999,74.4292191780822,361,3.4000001
"181140","IFN4","9_1390_A_1","IFN4_9_1390_A_1_45",21,0,31.8309886183791,22.1,383.596316984948,13,58.8235294117647,375,9.1000004
"181142","IFN4","9_1390_A_1","IFN4_9_1390_A_1_47",21,0,31.8309886183791,20.6,333.291564619341,13.8,66.9902912621359,387,4
"181143","IFN4","9_1390_A_1","IFN4_9_1390_A_1_48",21,0,31.8309886183791,20.15,318.88932579804,15.2,75.4342431761787,391,3
"181144","IFN4","9_1390_A_1","IFN4_9_1390_A_1_49",43,0,31.8309886183791,12.95,131.713235497161,6.5,50.1930501930502,395,7.1999998
"181145","IFN4","9_1390_A_1","IFN4_9_1390_A_1_50",43,0,31.8309886183791,14.1,156.145008865047,7.9000001,56.0283695035461,398,8
"181362","IFN4","9_1400_A_1","IFN4_9_1400_A_1_1",21,0,14.1471060526129,29,660.519855417254,9.8000002,33.793104137931,41,14
"181363","IFN4","9_1400_A_1","IFN4_9_1400_A_1_2",21,0,14.1471060526129,22.95,413.671176156844,10.9,47.4945533769063,54,12.1
"181365","IFN4","9_1400_A_1","IFN4_9_1400_A_1_4",21,0,14.1471060526129,25.8,522.792433483878,11.9,46.1240310077519,82,10.5
"181366","IFN4","9_1400_A_1","IFN4_9_1400_A_1_5",43,0,127.323954473516,9.8,75.4296396126909,7.5999999,77.5510193877551,96,3.5
"181369","IFN4","9_1400_A_1","IFN4_9_1400_A_1_8",21,0,14.1471060526129,29.15,667.370490897488,11.9,40.8233276157804,121,9
"181371","IFN4","9_1400_A_1","IFN4_9_1400_A_1_10",21,0,14.1471060526129,26.65,557.807447103544,11.7,43.9024390243902,135,10.6
"181372","IFN4","9_1400_A_1","IFN4_9_1400_A_1_11",43,0,127.323954473516,7.5,44.1786466911065,5,66.6666666666667,140,3.5
"181373","IFN4","9_1400_A_1","IFN4_9_1400_A_1_12",21,0,14.1471060526129,25.65,516.731123157858,13.7,53.411306042885,148,14.6
"181374","IFN4","9_1400_A_1","IFN4_9_1400_A_1_13",21,0,14.1471060526129,25.55,512.709884561263,11.4,44.6183953033268,151,14.5
"181380","IFN4","9_1400_A_1","IFN4_9_1400_A_1_19",21,0,14.1471060526129,24.9,486.954715288052,12.4,49.7991967871486,195,4
"181381","IFN4","9_1400_A_1","IFN4_9_1400_A_1_20",43,0,127.323954473516,9.3,67.9290871522453,3,32.258064516129,228,4.5999999
"181382","IFN4","9_1400_A_1","IFN4_9_1400_A_1_21",43,0,31.8309886183791,19.3,292.552961883916,14.6,75.6476683937824,231,8.6999998
"181383","IFN4","9_1400_A_1","IFN4_9_1400_A_1_22",43,0,31.8309886183791,17.15,231.003271313866,16.200001,94.4606472303207,231,7.9000001
"181385","IFN4","9_1400_A_1","IFN4_9_1400_A_1_24",43,0,31.8309886183791,17.5,240.528187540469,15.1,86.2857142857143,239,7.3000002
"181386","IFN4","9_1400_A_1","IFN4_9_1400_A_1_25",43,0,31.8309886183791,13.25,137.886465061465,12.7,95.8490566037736,240,8.1000004
"181387","IFN4","9_1400_A_1","IFN4_9_1400_A_1_26",21,0,14.1471060526129,36.6,1052.08796376069,15.4,42.0765027322404,244,11.4
"181388","IFN4","9_1400_A_1","IFN4_9_1400_A_1_27",21,0,14.1471060526129,27.75,604.805673201247,15.9,57.2972972972973,264,9.3000002
"181389","IFN4","9_1400_A_1","IFN4_9_1400_A_1_28",21,0,14.1471060526129,29.45,681.177790610015,16.5,56.0271646859083,265,7.3000002
"181392","IFN4","9_1400_A_1","IFN4_9_1400_A_1_31",43,0,127.323954473516,8.85,61.5143476526966,4.1999998,47.4576248587571,292,4.5999999
"181394","IFN4","9_1400_A_1","IFN4_9_1400_A_1_33",21,0,14.1471060526129,30.9,749.906020393518,14.3,46.2783171521036,295,8.3000002
"181396","IFN4","9_1400_A_1","IFN4_9_1400_A_1_35",21,0,14.1471060526129,33.2,865.697271623204,14.9,44.8795180722892,325,9.8999996
"181398","IFN4","9_1400_A_1","IFN4_9_1400_A_1_37",21,0,14.1471060526129,35.85,1009.41139105708,14.5,40.4463040446304,341,13.1
"181400","IFN4","9_1400_A_1","IFN4_9_1400_A_1_39",21,0,14.1471060526129,32.65,837.252113640356,12.9,39.509954058193,378,3
"181583","IFN4","9_1415_A_1","IFN4_9_1415_A_1_1",21,0,14.1471060526129,24.75,481.105462466149,11.3,45.6565656565657,5,7.0999999
"181584","IFN4","9_1415_A_1","IFN4_9_1415_A_1_2",21,0,14.1471060526129,24.9,486.954715288052,12,48.1927710843374,12,12.4
"181585","IFN4","9_1415_A_1","IFN4_9_1415_A_1_3",21,0,14.1471060526129,29.45,681.177790610015,13.3,45.1612903225806,14,9
"181587","IFN4","9_1415_A_1","IFN4_9_1415_A_1_5",21,0,14.1471060526129,25,490.873852123405,12.5,50,24,12.3
"181588","IFN4","9_1415_A_1","IFN4_9_1415_A_1_6",43,0,127.323954473516,10.9,93.3131557932508,7.8000002,71.5596348623853,25,0.5
"181589","IFN4","9_1415_A_1","IFN4_9_1415_A_1_7",21,0,14.1471060526129,26.4,547.391103961485,12.7,48.1060606060606,52,10.6
"181591","IFN4","9_1415_A_1","IFN4_9_1415_A_1_9",21,0,14.1471060526129,23,415.47562843725,11.1,48.2608695652174,55,7.3000002
"181592","IFN4","9_1415_A_1","IFN4_9_1415_A_1_10",21,0,14.1471060526129,29.7,692.791865951255,12.3,41.4141414141414,59,12.6
"181593","IFN4","9_1415_A_1","IFN4_9_1415_A_1_11",21,0,14.1471060526129,27,572.55526111674,11.6,42.962962962963,63,4.3000002
"181594","IFN4","9_1415_A_1","IFN4_9_1415_A_1_12",21,0,14.1471060526129,23.55,435.583784915633,12.4,52.6539278131635,65,9.5
"181595","IFN4","9_1415_A_1","IFN4_9_1415_A_1_13",21,0,14.1471060526129,26.45,549.466518608263,11.7,44.234404536862,72,7.9000001
"181598","IFN4","9_1415_A_1","IFN4_9_1415_A_1_16",21,0,14.1471060526129,34.1,913.268838380187,14,41.0557184750733,100,11.2
"181599","IFN4","9_1415_A_1","IFN4_9_1415_A_1_17",21,0,14.1471060526129,25.75,520.768069717721,11.1,43.1067961165049,101,13.6
"181600","IFN4","9_1415_A_1","IFN4_9_1415_A_1_18",21,0,31.8309886183791,21,346.360590058275,11,52.3809523809524,105,1.6
"181601","IFN4","9_1415_A_1","IFN4_9_1415_A_1_19",21,0,14.1471060526129,24.45,469.512985574403,12.4,50.7157464212679,113,10.2
"181602","IFN4","9_1415_A_1","IFN4_9_1415_A_1_20",21,0,14.1471060526129,28.7,646.924613208844,13.2,45.993031358885,121,3.5
"181603","IFN4","9_1415_A_1","IFN4_9_1415_A_1_21",21,0,14.1471060526129,32,804.247719318987,12.1,37.8125,131,9.3000002
"181604","IFN4","9_1415_A_1","IFN4_9_1415_A_1_22",21,0,14.1471060526129,33.65,889.324011873607,13.1,38.9301634472511,142,9.3999996
"181607","IFN4","9_1415_A_1","IFN4_9_1415_A_1_25",21,0,14.1471060526129,33.85,899.926887079473,11.3,33.3825701624815,205,6.0999999
"181608","IFN4","9_1415_A_1","IFN4_9_1415_A_1_26",21,0,14.1471060526129,26.25,541.188421966054,12.7,48.3809523809524,207,6.0999999
"181611","IFN4","9_1415_A_1","IFN4_9_1415_A_1_29",21,0,14.1471060526129,30.2,716.314540945009,11,36.4238410596027,225,9.3000002
"181612","IFN4","9_1415_A_1","IFN4_9_1415_A_1_30",21,0,14.1471060526129,40.6,1294.61891661782,13.1,32.2660098522167,269,9.5
"181614","IFN4","9_1415_A_1","IFN4_9_1415_A_1_32",21,0,14.1471060526129,31.15,762.08950940322,13.8,44.3017656500803,286,6.5
"181617","IFN4","9_1415_A_1","IFN4_9_1415_A_1_35",21,0,14.1471060526129,30.65,737.820706154239,13.2,43.0668841761827,312,12.5
"181619","IFN4","9_1415_A_1","IFN4_9_1415_A_1_37",25,0,31.8309886183791,21.95,378.406798620299,11.1,50.5694760820046,335,5.5999999
"181620","IFN4","9_1415_A_1","IFN4_9_1415_A_1_38",21,0,14.1471060526129,27.75,604.805673201247,14.1,50.8108108108108,336,11.2
"181621","IFN4","9_1415_A_1","IFN4_9_1415_A_1_39",21,0,14.1471060526129,24,452.38934211693,11.1,46.25,341,12.8
"181622","IFN4","9_1415_A_1","IFN4_9_1415_A_1_40",21,0,14.1471060526129,26.15,537.072935589851,13.1,50.0956022944551,343,4
"181625","IFN4","9_1415_A_1","IFN4_9_1415_A_1_43",21,0,14.1471060526129,25.05,492.839311027307,13.3,53.0938123752495,366,12.4
"181626","IFN4","9_1415_A_1","IFN4_9_1415_A_1_44",21,0,31.8309886183791,20.8,339.794661412272,11.9,57.2115384615385,378,6.9000001
"181627","IFN4","9_1415_A_1","IFN4_9_1415_A_1_45",21,0,14.1471060526129,23.7,441.150294398713,11.4,48.1012658227848,380,4.5
"181629","IFN4","9_1415_A_1","IFN4_9_1415_A_1_47",21,0,31.8309886183791,18.35,264.461233074597,10.5,57.2207084468665,397,9.3000002
"182357","IFN4","9_1448_A_1","IFN4_9_1448_A_1_1",21,0,14.1471060526129,23.95,450.506350020185,14,58.455114822547,1,10.6
"182358","IFN4","9_1448_A_1","IFN4_9_1448_A_1_2",21,0,14.1471060526129,28.35,631.242175381206,13.9,49.0299823633157,4,14.4
"182359","IFN4","9_1448_A_1","IFN4_9_1448_A_1_3",21,0,14.1471060526129,25.1,494.808696922026,14.5,57.7689243027888,8,12.4
"182362","IFN4","9_1448_A_1","IFN4_9_1448_A_1_6",21,0,31.8309886183791,22.35,392.324054075702,12.5,55.9284116331096,30,5.5999999
"182363","IFN4","9_1448_A_1","IFN4_9_1448_A_1_7",21,0,14.1471060526129,24.2,459.960580412082,13.7,56.6115702479339,31,7.6999998
"182364","IFN4","9_1448_A_1","IFN4_9_1448_A_1_8",21,0,31.8309886183791,20.9,343.069771753639,12.6,60.2870813397129,33,9.3999996
"182365","IFN4","9_1448_A_1","IFN4_9_1448_A_1_9",21,0,31.8309886183791,14.35,161.731153302211,4.6999998,32.7526118466899,36,9.6000004
"182367","IFN4","9_1448_A_1","IFN4_9_1448_A_1_11",21,0,14.1471060526129,28.6,642.424281732577,11.1,38.8111888111888,46,14
"182368","IFN4","9_1448_A_1","IFN4_9_1448_A_1_12",21,0,14.1471060526129,27.85,609.172486989737,13.7,49.1921005385996,59,6.6999998
"182369","IFN4","9_1448_A_1","IFN4_9_1448_A_1_13",21,0,14.1471060526129,22.6,401.149965936881,13.6,60.1769911504425,61,4.5999999
"182370","IFN4","9_1448_A_1","IFN4_9_1448_A_1_14",21,0,14.1471060526129,27.9,611.361784370208,13.8,49.4623655913979,80,6.3000002
"182373","IFN4","9_1448_A_1","IFN4_9_1448_A_1_17",21,0,14.1471060526129,30.35,723.447919764066,14.4,47.4464579901153,121,7.5
"182376","IFN4","9_1448_A_1","IFN4_9_1448_A_1_20",21,0,14.1471060526129,25.6,514.718540364152,15.1,58.984375,142,6.9000001
"182377","IFN4","9_1448_A_1","IFN4_9_1448_A_1_21",21,0,14.1471060526129,32.45,827.026229552922,14.8,45.6086286594761,144,9.6000004
"182378","IFN4","9_1448_A_1","IFN4_9_1448_A_1_22",43,0,127.323954473516,10.85,92.4590352905561,2.7,24.8847926267281,151,4.5
"182379","IFN4","9_1448_A_1","IFN4_9_1448_A_1_23",43,0,31.8309886183791,13.1,134.782178820636,8.6000004,65.6488580152672,159,5.4000001
"182380","IFN4","9_1448_A_1","IFN4_9_1448_A_1_24",21,0,14.1471060526129,24.15,458.061880352068,15.6,64.5962732919255,161,9.5
"182381","IFN4","9_1448_A_1","IFN4_9_1448_A_1_25",21,0,14.1471060526129,36.15,1026.37599138646,15.3,42.3236514522822,163,11.5
"182382","IFN4","9_1448_A_1","IFN4_9_1448_A_1_26",43,0,31.8309886183791,15.6,191.134497044403,7.6999998,49.3589730769231,165,7
"182383","IFN4","9_1448_A_1","IFN4_9_1448_A_1_27",21,0,14.1471060526129,22.95,413.671176156844,16.200001,70.5882396514161,182,13.1
"182384","IFN4","9_1448_A_1","IFN4_9_1448_A_1_28",21,0,14.1471060526129,25.9,526.852941988642,15.6,60.2316602316602,183,11.2
"182385","IFN4","9_1448_A_1","IFN4_9_1448_A_1_29",21,0,31.8309886183791,21.7,369.836141162224,13.5,62.2119815668203,191,8.8999996
"182388","IFN4","9_1448_A_1","IFN4_9_1448_A_1_32",21,0,14.1471060526129,32.9,850.122826043032,17.1,51.9756838905775,198,14.1
"182389","IFN4","9_1448_A_1","IFN4_9_1448_A_1_33",21,0,14.1471060526129,27.75,604.805673201247,14.7,52.972972972973,201,10.4
"182391","IFN4","9_1448_A_1","IFN4_9_1448_A_1_35",21,0,14.1471060526129,26.8,564.104376878583,16.1,60.0746268656716,215,7.1999998
"182393","IFN4","9_1448_A_1","IFN4_9_1448_A_1_37",21,0,14.1471060526129,36.2,1029.21716924255,16.9,46.6850828729282,222,10.1
"182394","IFN4","9_1448_A_1","IFN4_9_1448_A_1_38",21,0,31.8309886183791,22,380.132711084365,16.4,74.5454545454545,228,5.1999998
"182395","IFN4","9_1448_A_1","IFN4_9_1448_A_1_39",21,0,14.1471060526129,31.8,794.226038754036,17,53.4591194968553,234,8.5
"182396","IFN4","9_1448_A_1","IFN4_9_1448_A_1_40",21,0,14.1471060526129,31.85,796.725568409048,15.5,48.6656200941915,244,10.1
"182397","IFN4","9_1448_A_1","IFN4_9_1448_A_1_41",21,0,14.1471060526129,26.2,539.128715282544,15.8,60.3053435114504,245,14.1
"182402","IFN4","9_1448_A_1","IFN4_9_1448_A_1_46",21,0,31.8309886183791,17.4,237.787147950211,14.1,81.0344827586207,275,8.3000002
"182404","IFN4","9_1448_A_1","IFN4_9_1448_A_1_48",21,0,14.1471060526129,29.65,690.461196901373,15.7,52.9510961214165,288,10.7
"182405","IFN4","9_1448_A_1","IFN4_9_1448_A_1_49",21,0,14.1471060526129,32.2,814.33223173701,16.200001,50.3105621118012,291,8.8000002
"182407","IFN4","9_1448_A_1","IFN4_9_1448_A_1_51",21,0,14.1471060526129,28.3,629.017535083382,16.799999,59.3639540636042,308,10.2
"182408","IFN4","9_1448_A_1","IFN4_9_1448_A_1_52",21,0,31.8309886183791,21.55,364.740870577184,14.7,68.2134570765661,310,3.3
"182409","IFN4","9_1448_A_1","IFN4_9_1448_A_1_53",21,0,14.1471060526129,27.6,598.28490494964,15.5,56.1594202898551,313,13.2
"182410","IFN4","9_1448_A_1","IFN4_9_1448_A_1_54",21,0,14.1471060526129,23.55,435.583784915633,15.6,66.2420382165605,317,13.9
"182411","IFN4","9_1448_A_1","IFN4_9_1448_A_1_55",21,0,14.1471060526129,27.4,589.645525152268,14.6,53.2846715328467,328,14
"182412","IFN4","9_1448_A_1","IFN4_9_1448_A_1_56",21,0,14.1471060526129,29.25,671.957216171729,15.7,53.6752136752137,330,1.5
"182414","IFN4","9_1448_A_1","IFN4_9_1448_A_1_58",21,0,14.1471060526129,32.8,844.962760109511,15.9,48.4756097560976,342,6.1999998
"182415","IFN4","9_1448_A_1","IFN4_9_1448_A_1_59",21,0,14.1471060526129,26.9,568.321965016027,14.8,55.0185873605948,349,9.6999998
"182416","IFN4","9_1448_A_1","IFN4_9_1448_A_1_60",21,0,14.1471060526129,27.5,593.95736106932,15.3,55.6363636363636,351,11.8
"182417","IFN4","9_1448_A_1","IFN4_9_1448_A_1_61",21,0,31.8309886183791,18.85,279.06963891379,14.2,75.3315649867374,361,8.6999998
"182418","IFN4","9_1448_A_1","IFN4_9_1448_A_1_62",21,0,14.1471060526129,23.05,417.284007708473,14.6,63.3405639913232,361,2.5
"182419","IFN4","9_1448_A_1","IFN4_9_1448_A_1_63",21,0,14.1471060526129,28.3,629.017535083382,15.2,53.7102473498233,363,10.5
